experiment_id,variant_id,seed,cumulative_payoff,mean_payoff,early_exploitation_rate,betrayal_recovery_time,post_betrayal_p0_selection_rate,post_betrayal_p0_high_investment_rate,selection_gini,entropy_early,entropy_mid,entropy_late,beta_range,reengagement_rate,payoff_recovery,reengagement_latency,beta_pre,beta_betrayal,beta_repair,beta_recovery_r080,beta_recovery_r100,beta_recovery_r120,beta_recovery_r140,beta_recovery_r160,beta_recovery_r180,beta_recovery_r200
betrayal,naive_low_alpha,14202,3693.0,9.2325,0.0,9.0,0.225,0.05,0.125,9.11286979975085,9.215464337117114,9.200706495562324,0.3870716024042908,0.189873417721519,1.0102915951972558,6.0,0.8871694877434926,1.0433966918432485,1.0574031163740338,1.0101381240048335,1.0490939731730242,1.0666136862434947,1.0633893938316927,1.0582351123899825,1.0586000344376305,1.0497961669614897
betrayal,naive_low_alpha,14203,3753.0,9.3825,0.0,28.0,0.075,0.025,0.39,8.830918204490233,8.876489120472906,8.860548893733245,0.3321948487701275,0.0379746835443038,0.9778355404123784,32.0,0.7828491462594137,0.8646272201927021,0.8715480429800203,0.8597893535305432,0.8643095413610923,0.8705734463193484,0.8705734463193484,0.871716209232957,0.8725998120150718,0.8727728797219649
betrayal,naive_low_alpha,14204,3754.0,9.385,0.0,4.0,0.175,0.025,0.32,8.830176212377081,8.816019714268524,8.832410230511686,0.34373705752175204,0.11392405063291139,0.9745413316841889,5.0,0.8118649102929263,0.9227369106065877,0.9156854503068512,0.8899733874976796,0.9298509659167492,0.9275719600855992,0.9227518728809336,0.914535041360687,0.9093298891245021,0.9046527603150758
betrayal,naive_low_alpha,14205,3673.0,9.1825,0.0,4.0,0.375,0.05,0.1975,8.828008163080517,8.921156116104292,8.882321731060314,0.3752850692847086,0.06329113924050633,1.0161784921222377,15.0,0.905580002654807,1.008827182661506,1.0164910614695841,1.027249008529287,1.0093203570174953,0.988589319944009,1.0383462107628554,1.0321860051611194,1.0111869018738056,1.0111869018738056
betrayal,naive_low_alpha,14206,3719.0,9.2975,0.0,4.0,0.45,0.1,0.285,8.750202781423718,8.920765620805343,8.730846320596408,0.3747709062899237,0.3924050632911392,0.9871935351321737,0.0,0.8954460609447343,1.0832210160350388,1.065276032766529,1.071494567170917,1.0954873454735345,1.0839982956143357,1.080204479997716,1.0679035057932558,1.0405187513713652,1.0794444012420896
betrayal,naive_low_alpha,14207,3686.0,9.215,0.0,78.0,0.275,0.075,0.3225,8.920192739409673,8.980272957299933,8.991115951599378,0.35303155051553126,0.3670886075949367,0.9213596476481861,0.0,0.9241968222469638,1.073598121792438,1.0609767156190524,1.0820086139860003,1.0722447406339266,1.076497634380144,1.0680424236116186,1.0687621305975914,1.0474658647416217,1.0499207303086449
betrayal,naive_low_alpha,14208,3732.0,9.33,0.0,6.0,0.275,0.1,0.2575,8.821347725067541,9.079221114929242,9.074802186579698,0.3624731555178351,0.22784810126582278,1.0184713604246618,8.0,0.8659917015779577,1.0152451417406638,1.049883854987997,1.0060473345107273,1.0116848980254658,1.0209571138039673,1.0219493270544837,1.0494825026787145,1.0774797860260268,1.068340877149345
betrayal,naive_low_alpha,14209,3833.0,9.5825,0.0,72.0,0.225,0.025,0.115,9.118871963621238,9.175549019119366,9.302398746006176,0.4127849360210909,0.27848101265822783,0.9843616912541309,1.0,0.8985001515029343,1.1028800263377767,1.0827956481727588,1.10109086560825,1.0995945387612303,1.0904259252224473,1.0798881577836554,1.0829764192928406,1.087105067489718,1.0662427876160585
betrayal,naive_low_alpha,14210,3994.0,9.985,0.0,4.0,0.075,0.075,0.4975,8.778174918795129,8.507365666293444,8.867975132037918,0.32960406447256435,0.06329113924050633,0.8716347446738578,21.0,0.8507708112379042,0.9225475182654105,0.9589015699495091,0.905879171549888,0.9203622142300429,0.9270757722159094,0.9270757722159094,0.9687313416157943,0.9704090627820628,0.9831776664850111
betrayal,naive_low_alpha,14211,4207.0,10.5175,0.0,,0.1,0.025,0.445,8.806998793871232,8.72225101692387,8.560828680325507,0.308200573743368,0.05063291139240506,1.0557649811516965,24.0,0.9131412750062156,1.1320202679102553,1.125847730474709,1.1101608997106112,1.1331483629603882,1.1306896356233005,1.1306896356233005,1.127238415988696,1.1223725662460105,1.1180793631028818
betrayal,naive_low_alpha,14212,4080.0,10.2,0.0,4.0,0.075,0.025,0.51,8.876887163777944,8.518920981893215,8.657928004766038,0.3268188073998041,0.02531645569620253,0.9299907371440523,50.0,0.8307150452951616,0.9025059319304807,0.9122043276360843,0.8928782819128269,0.9034612665403694,0.9090572088082978,0.9090572088082978,0.9090572088082978,0.9115661368498731,0.9335490711235567
betrayal,naive_low_alpha,14213,3729.0,9.3225,0.0,78.0,0.075,0.025,0.1925,9.012592921698337,9.081496218749102,9.110619035495162,0.3584660238997113,0.0759493670886076,0.9190568119139547,10.0,0.8198851032046296,0.858542179901424,0.8654801880473185,0.8540314973788359,0.85836993783677,0.8640425880841693,0.8651714178737793,0.8660175781996373,0.8658676087262511,0.8661411324701999
betrayal,naive_low_alpha,14214,3712.0,9.28,0.0,4.0,0.225,0.075,0.275,8.835627078157556,9.033202721563837,8.910583392901286,0.3897763454619029,0.13924050632911392,0.9845995541073571,0.0,0.7682476727337966,0.9250494863133077,0.9581834806536622,0.84682600357829,0.9280852814014172,0.9350106636757197,0.9676237902659689,0.9610458327393524,0.9528468168002007,0.948412180062983
betrayal,naive_low_alpha,14215,3657.0,9.1425,0.0,27.0,0.3,0.175,0.1925,8.86445088992876,9.13576239050681,8.935427981838993,0.37035621594513013,0.189873417721519,1.0217177780202988,4.0,0.8884909712793153,1.0441013647970006,1.0547397746254614,1.0294093524555108,1.0469045505621668,1.0701958733903978,1.0793413404890124,1.0569776051711601,1.0407228366242416,1.0241588075648878
betrayal,naive_low_alpha,14216,3699.0,9.2475,0.0,10.0,0.525,0.175,0.425,8.652641448900964,8.860574620040412,8.947947509449941,0.38415569935130534,0.5063291139240507,0.8978244763251836,1.0,0.9731320412846702,1.263704614875195,1.1440192467222836,1.2454437234842999,1.278822348038369,1.2135993661677524,1.2007930270475158,1.1498907709475361,1.0887090592479338,1.082806098199589
betrayal,naive_low_alpha,14217,3777.0,9.4425,0.0,17.0,0.3,0.125,0.45,8.59629413758392,8.778265218316932,8.488973447906908,0.3504567538909158,0.16455696202531644,1.05479109331999,0.0,0.8220218588903331,0.9340912628751722,0.9822447945275156,0.9040178089545895,0.923339495725251,0.9716084278028565,0.9967868789619005,0.9766031236787449,0.9716428505642396,1.0393927853872387
betrayal,naive_low_alpha,14218,3759.0,9.3975,0.0,4.0,0.2,0.075,0.2225,8.961445192605808,9.065535099125889,8.95402043715454,0.3803376954056844,0.12658227848101267,1.013326356183499,1.0,0.8580282391173867,1.0287470712012146,1.0344596665355295,1.0302830154618114,1.0271071336869393,1.0311261356668728,1.0289266558032493,1.0130266527946756,1.0561398917492049,1.0499446448900587
betrayal,naive_low_alpha,14219,3729.0,9.3225,0.0,,0.25,0.1,0.1875,8.901947660166906,9.120585900559453,9.254186062822056,0.388179892897457,0.24050632911392406,0.9310743165190606,5.0,0.8804955720105244,1.114119427837791,1.1020491044160377,1.0846445702618333,1.1213656355565669,1.117185157683597,1.1070629308079598,1.0925042122334316,1.101739709098094,1.0931432072288731
betrayal,no_affect,14200,3791.0,9.4775,0.0,9.0,0.15,0.05,0.395,9.123195275711229,8.827401154460805,8.945101297960251,,0.1518987341772152,0.9278911564625849,6.0,,,,,,,,,,
betrayal,no_affect,14201,3612.0,9.03,0.0,32.0,0.375,0.175,0.3525,8.945322831755998,9.086562269429134,8.959431341440899,,0.46835443037974683,0.9690284564530036,3.0,,,,,,,,,,
betrayal,no_affect,14202,3695.0,9.2375,0.0,116.0,0.175,0.1,0.0375,9.195726090566076,9.247285324789708,9.18803024149405,,0.20253164556962025,1.0467111890460024,3.0,,,,,,,,,,
betrayal,no_affect,14203,4159.0,10.3975,0.0,107.0,0.025,0.0,0.605,8.442010713890635,8.662000229781222,8.723583793989942,,0.0379746835443038,0.8053627290332191,32.0,,,,,,,,,,
betrayal,no_affect,14204,3709.0,9.2725,0.0,64.0,0.0,0.0,0.3725,9.01118638657237,8.896697345720673,8.797535727264602,,0.10126582278481013,1.0326965599739006,18.0,,,,,,,,,,
betrayal,no_affect,14205,3604.0,9.01,0.0,4.0,0.6,0.25,0.37,8.999134150455797,8.889768780745666,8.921732310092466,,0.4177215189873418,0.950097353429004,5.0,,,,,,,,,,
betrayal,no_affect,14206,3725.0,9.3125,0.0,4.0,0.75,0.275,0.3525,8.714754971937422,8.592444538641297,8.554362083311897,,0.4177215189873418,0.870974713637346,0.0,,,,,,,,,,
betrayal,no_affect,14207,3680.0,9.2,0.0,25.0,0.3,0.075,0.4,8.874704858082133,8.953498838913038,8.921035567757968,,0.3670886075949367,0.8626123816360715,0.0,,,,,,,,,,
betrayal,no_affect,14208,3727.0,9.3175,0.0,4.0,0.375,0.2,0.415,8.989751859480165,8.852896509028087,8.90019469952708,,0.379746835443038,0.8660004542357485,8.0,,,,,,,,,,
betrayal,no_affect,14209,3950.0,9.875,0.0,4.0,0.4,0.125,0.22,9.126704624950433,9.169534117748471,9.114538762336371,,0.17721518987341772,0.8584672807175968,1.0,,,,,,,,,,
betrayal,no_affect,14210,3690.0,9.225,0.0,4.0,0.25,0.075,0.3225,9.030274188640904,9.005132126500973,8.826781852635827,,0.0759493670886076,0.9113093850917202,1.0,,,,,,,,,,
betrayal,no_affect,14211,3891.0,9.7275,0.0,100.0,0.075,0.0,0.405,8.939438373482783,8.87595569246374,9.218544022530999,,0.20253164556962025,0.8876760006328114,19.0,,,,,,,,,,
betrayal,no_affect,14212,4357.0,10.8925,0.0,4.0,0.05,0.0,0.6,8.688733340777114,8.359948816720783,8.366673609165355,,0.012658227848101266,1.1108789972681985,50.0,,,,,,,,,,
betrayal,no_affect,14213,3791.0,9.4775,0.0,78.0,0.05,0.025,0.3175,9.022502120818286,8.853533846406616,9.019990608024798,,0.0759493670886076,0.9725080114690505,10.0,,,,,,,,,,
betrayal,no_affect,14214,3709.0,9.2725,0.0,4.0,0.3,0.075,0.2525,8.953461103281786,9.081571784791574,8.986528075485225,,0.20253164556962025,0.9262716772852713,0.0,,,,,,,,,,
betrayal,no_affect,14215,3671.0,9.1775,0.0,23.0,0.5,0.15,0.2,8.962408959187849,8.7673365463655,8.449057153974818,,0.21518987341772153,1.0218936794821913,2.0,,,,,,,,,,
betrayal,no_affect,14216,3751.0,9.3775,0.0,,0.325,0.125,0.2475,9.070820811991455,9.043059356272499,8.95331492783884,,0.26582278481012656,0.9842475583715478,1.0,,,,,,,,,,
betrayal,no_affect,14217,4295.0,10.7375,0.0,5.0,0.35,0.075,0.5375,8.797826747292786,8.670211592843703,8.368499860414339,,0.13924050632911392,0.9820835310868533,1.0,,,,,,,,,,
betrayal,no_affect,14218,3711.0,9.2775,0.0,4.0,0.25,0.1,0.3275,9.08256714719579,8.928358618675524,8.803164078156948,,0.0759493670886076,1.0469169874355437,4.0,,,,,,,,,,
betrayal,no_affect,14219,4083.0,10.2075,0.0,116.0,0.05,0.025,0.435,9.01163001424289,8.850725080051829,8.715338388133612,,0.0759493670886076,1.113469387755102,10.0,,,,,,,,,,
betrayal_adaptation,affect,520,2601.0,10.8375,0.03333333333333333,6.0,,,0.5666666666666667,7.652884473980952,8.013176321036287,,0.6882499781754344,,,,1.1197847005402393,1.2239438191273841,,1.3001532843201353,1.249637453057729,1.1492415522225068,1.1492415522225068,1.1492415522225068,1.1492415522225068,1.1492415522225068
betrayal_adaptation,affect,521,2696.0,11.233333333333333,0.03333333333333333,,,,0.6583333333333333,7.198264392198281,7.000584971576887,,0.48543413937417956,,,,0.9923023490513879,0.9841149330525565,,0.9841149330525567,0.9841149330525567,0.9841149330525567,0.9841149330525567,0.9841149330525567,0.9841149330525567,0.9841149330525567
betrayal_adaptation,affect,522,2214.0,9.225,0.03333333333333333,,,,0.175,9.192112485236274,9.185523645233182,,0.7643023211718574,,,,0.8533551194416356,0.9167516532707739,,0.9915335520047346,0.9915335520047346,0.6903512727361136,0.6903512727361136,0.6903512727361136,0.6903512727361136,0.6903512727361136
betrayal_adaptation,affect,523,2239.0,9.329166666666667,0.06666666666666667,,,,0.4083333333333333,9.143545610912502,8.991927173993085,,0.9086122763959935,,,,1.1856264483871715,1.2871668920314443,,1.4508460423074427,1.2307258057293755,1.2307258057293755,1.2307258057293755,1.2307258057293755,1.2307258057293755,1.2307258057293755
betrayal_adaptation,affect,524,2331.0,9.7125,0.0,,,,0.5083333333333333,8.8280721208126,8.563507091240274,,0.7693527159246559,,,,0.8556022445936786,0.9835253353028262,,0.9835253353028259,0.9835253353028259,0.9835253353028259,0.9835253353028259,0.9835253353028259,0.9835253353028259,0.9835253353028259
betrayal_adaptation,affect,525,2388.0,9.95,0.06666666666666667,4.0,,,0.30416666666666664,9.094000502167782,8.233093197756936,,0.9617492614896829,,,,1.062276009140938,0.6529214469131279,,0.9660241456913403,0.647645850277411,0.5203869668446441,0.5203869668446441,0.5203869668446441,0.5203869668446441,0.5203869668446441
betrayal_adaptation,affect,526,2295.0,9.5625,0.03333333333333333,38.0,,,0.4708333333333333,8.784521028234709,8.886254460505159,,0.8498164892398794,,,,1.2811771293586607,1.2420363376526673,,1.2456372603364594,1.2456372603364594,1.1052012756685525,1.1052012756685525,1.1052012756685525,1.1052012756685525,1.1052012756685525
betrayal_adaptation,affect,527,2236.0,9.316666666666666,0.0,4.0,,,0.23333333333333334,9.048937443803556,8.388739764486138,,0.9218475366856249,,,,0.8895724867612959,0.8538987524337848,,0.5189958655990559,1.0876851442503566,1.0876851442503566,1.0876851442503566,1.0876851442503566,1.0876851442503566,1.0876851442503566
betrayal_adaptation,affect,528,2688.0,11.2,0.03333333333333333,27.0,,,0.5916666666666667,7.759985576175309,7.291425240838375,,0.5509405100930957,,,,1.1270440244946147,1.1125688548297936,,1.141045266710058,1.141045266710058,1.0484969280991991,1.0484969280991991,1.0484969280991991,1.0484969280991991,1.0484969280991991
betrayal_adaptation,affect,529,2210.0,9.208333333333334,0.03333333333333333,4.0,,,0.3458333333333333,8.95667782132329,8.28727870373292,,0.8085588713537447,,,,0.8063946047619922,0.8027052049236418,,1.1110043839423056,0.6593952819672448,1.1144718677360363,1.1144718677360363,1.1144718677360363,1.1144718677360363,1.1144718677360363
betrayal_adaptation,affect,530,2301.0,9.5875,0.06666666666666667,22.0,,,0.29583333333333334,8.910976813450112,8.899349452832798,,0.9623595922519348,,,,1.328626387179077,1.2018839946039257,,1.69437316530221,1.4345804756970133,0.5180111125494204,0.5180111125494204,0.5180111125494204,0.5180111125494204,0.5180111125494204
betrayal_adaptation,affect,531,2677.0,11.154166666666667,0.03333333333333333,,,,0.6458333333333334,7.902307251685391,7.072035553131113,,0.5487350232443227,,,,1.220316360981062,1.2414518199238505,,1.2414518199238502,1.2414518199238502,1.2414518199238502,1.2414518199238502,1.2414518199238502,1.2414518199238502,1.2414518199238502
betrayal_adaptation,affect,532,2594.0,10.808333333333334,0.0,,,,0.5583333333333333,8.363256119064326,7.43784028766219,,0.6294323105490015,,,,1.03957942483001,1.0416625524526417,,1.041662552452642,1.041662552452642,1.041662552452642,1.041662552452642,1.041662552452642,1.041662552452642,1.041662552452642
betrayal_adaptation,affect,533,2411.0,10.045833333333333,0.03333333333333333,,,,0.5333333333333333,8.989526885933607,8.858873273767562,,0.8481083508607543,,,,1.0562432125824437,1.0457775443658217,,1.045777544365822,1.045777544365822,1.045777544365822,1.045777544365822,1.045777544365822,1.045777544365822,1.045777544365822
betrayal_adaptation,affect,534,2343.0,9.7625,0.1,,,,0.42916666666666664,8.56974370403,8.24211736504953,,0.9436149858914358,,,,1.0068900453995944,1.1042585077374965,,1.1042585077374967,1.1042585077374967,1.1042585077374967,1.1042585077374967,1.1042585077374967,1.1042585077374967,1.1042585077374967
betrayal_adaptation,affect,535,2221.0,9.254166666666666,0.16666666666666666,4.0,,,0.37083333333333335,9.173379415773967,8.243662026687433,,0.7836290905035848,,,,1.2457283727426571,0.6543774118772588,,0.7137361301503768,0.5174868945095248,0.5663901006935883,0.5663901006935883,0.5663901006935883,0.5663901006935883,0.5663901006935883
betrayal_adaptation,affect,536,2738.0,11.408333333333333,0.0,33.0,,,0.6583333333333333,7.3618370085033265,5.680532958573824,,0.5031848786311739,,,,1.0082269467178484,1.0497957025706661,,1.0183344598948747,1.0183344598948747,1.222832537287521,1.222832537287521,1.222832537287521,1.222832537287521,1.222832537287521
betrayal_adaptation,affect,537,2263.0,9.429166666666667,0.1,36.0,,,0.26666666666666666,8.646002758195358,8.100454456803082,,0.9647885758602742,,,,0.9274966688917843,0.8713258520478783,,0.9571672962701747,0.9571672962701747,0.5297230013941027,0.5297230013941027,0.5297230013941027,0.5297230013941027,0.5297230013941027
betrayal_adaptation,affect,538,2248.0,9.366666666666667,0.1,,,,0.0875,9.034353962319944,8.188963333915227,,0.9536920413355692,,,,0.921136858421572,1.1077567805532254,,1.107756780553225,1.107756780553225,1.107756780553225,1.107756780553225,1.107756780553225,1.107756780553225,1.107756780553225
betrayal_adaptation,affect,539,2263.0,9.429166666666667,0.03333333333333333,4.0,,,0.31666666666666665,8.877586291912852,8.288879080335889,,0.8028599841672432,,,,0.9552443010179665,0.7164244992674584,,0.5312049181543727,0.5173055312966899,1.0040279745030816,1.0040279745030816,1.0040279745030816,1.0040279745030816,1.0040279745030816
betrayal_adaptation,affect,540,2604.0,10.85,0.0,7.0,,,0.6625,8.148319153106929,7.422175200496916,,0.5204881578324453,,,,1.0293063325990046,0.9551717342542255,,1.0289226020660487,0.9390387319203888,0.9390387319203888,0.9390387319203888,0.9390387319203888,0.9390387319203888,0.9390387319203888
betrayal_adaptation,affect,541,2318.0,9.658333333333333,0.0,9.0,,,0.48333333333333334,8.891021983948347,8.147707410440393,,0.9075491720119495,,,,0.9505412119614111,1.1465383802299596,,1.3749222693989511,1.0657487355280975,0.8203886671594822,0.8203886671594822,0.8203886671594822,0.8203886671594822,0.8203886671594822
betrayal_adaptation,affect,542,2226.0,9.275,0.0,,,,0.3541666666666667,8.09969438948861,8.539638333403287,,1.1174878417051828,,,,1.3601002332588934,1.8314012250126188,,1.8314012250126182,1.8314012250126182,1.8314012250126182,1.8314012250126182,1.8314012250126182,1.8314012250126182,1.8314012250126182
betrayal_adaptation,affect,543,2341.0,9.754166666666666,0.0,5.0,,,0.2125,8.96741866310776,8.845603658563643,,0.99477022463404,,,,0.996817575757591,0.7754945421601326,,0.9461445946518869,0.7006394534693259,1.1076260095244699,1.1076260095244699,1.1076260095244699,1.1076260095244699,1.1076260095244699
betrayal_adaptation,affect,544,2330.0,9.708333333333334,0.03333333333333333,4.0,,,0.425,8.763486018149768,8.54375059203003,,1.0274655492341072,,,,1.068164162678595,0.7947686892719709,,1.0355889733159458,0.9090145012838802,0.5192706829415679,0.5192706829415679,0.5192706829415679,0.5192706829415679,0.5192706829415679
betrayal_adaptation,affect,545,2275.0,9.479166666666666,0.06666666666666667,4.0,,,0.20416666666666666,8.50862165738711,8.745325881325748,,0.9355838316554731,,,,0.9340066889211606,0.7716247406940091,,0.9848238569012324,0.8123808580645464,0.5437605749125913,0.5437605749125913,0.5437605749125913,0.5437605749125913,0.5437605749125913
betrayal_adaptation,affect,546,2291.0,9.545833333333333,0.0,14.0,,,0.24166666666666667,9.136381684752871,9.064771366135677,,0.9943862426342555,,,,0.9964926489839641,1.016385006219167,,0.9126732596892991,1.1769364553584114,0.7930158887180678,0.7930158887180678,0.7930158887180678,0.7930158887180678,0.7930158887180678
betrayal_adaptation,affect,547,2215.0,9.229166666666666,0.1,4.0,,,0.22916666666666666,8.959981141910035,7.977139935455128,,0.9946792991554305,,,,1.1432640331578972,0.6789611793607916,,0.9301787152644599,0.5174492608593901,0.9683597055230002,0.9683597055230002,0.9683597055230002,0.9683597055230002,0.9683597055230002
betrayal_adaptation,affect,548,2272.0,9.466666666666667,0.03333333333333333,4.0,,,0.29583333333333334,8.548472246909826,7.173720984749691,,0.8242328300380568,,,,0.6985784609512271,0.7412319179603247,,0.5182912258755377,0.5172917936563421,1.0992135727749104,1.0992135727749104,1.0992135727749104,1.0992135727749104,1.0992135727749104
betrayal_adaptation,affect,549,2324.0,9.683333333333334,0.03333333333333333,4.0,,,0.4,8.986290600828909,8.51406314203999,,1.0976156288676642,,,,1.0682070151390604,1.040943464099314,,1.2413476119918705,1.0381759589037998,1.3000246369773578,1.3000246369773578,1.3000246369773578,1.3000246369773578,1.3000246369773578
betrayal_adaptation,global_beta,520,2320.0,9.666666666666666,0.03333333333333333,4.0,,,0.275,9.165723754405686,9.149319951807334,,1.2978851863075684,,,,1.634960628360257,1.2565740666237468,,1.4399526929220026,1.0354238550312433,1.4554881330107343,1.4554881330107343,1.4554881330107343,1.4554881330107343,1.4554881330107343
betrayal_adaptation,global_beta,521,2673.0,11.1375,0.0,37.0,,,0.6125,8.093133696535745,7.130029464556936,,1.4198182273542521,,,,0.895148902398685,0.5993846914310622,,0.519990146288307,1.3027030429785975,0.6407951317164937,0.6407951317164937,0.6407951317164937,0.6407951317164937,0.6407951317164937
betrayal_adaptation,global_beta,522,2612.0,10.883333333333333,0.03333333333333333,9.0,,,0.49583333333333335,7.81994482810175,7.225464255897851,,0.7125904832414386,,,,0.677861498292389,0.5593257750334824,,0.5248410367926809,0.5288238199142097,0.5160556414326655,0.5160556414326655,0.5160556414326655,0.5160556414326655,0.5160556414326655
betrayal_adaptation,global_beta,523,2517.0,10.4875,0.03333333333333333,10.0,,,0.5125,8.610853083298638,7.3370546018530005,,1.3615835293139522,,,,0.9774262312966208,0.6259401217347434,,0.608302578774726,0.51744082087241,0.6110406729079989,0.6110406729079989,0.6110406729079989,0.6110406729079989,0.6110406729079989
betrayal_adaptation,global_beta,524,2688.0,11.2,0.0,,,,0.5875,7.366592917321833,7.165761914127734,,1.3126053557335904,,,,0.5717486619182901,0.754330862732475,,0.5199617409745815,1.5789661080101873,0.5167502277586399,0.5167502277586399,0.5167502277586399,0.5167502277586399,0.5167502277586399
betrayal_adaptation,global_beta,525,2669.0,11.120833333333334,0.0,4.0,,,0.5708333333333333,7.028354806403811,7.594496795866238,,1.1648339086394603,,,,0.7469822722354762,0.7994564195405033,,0.5195130625445811,1.555014599388165,0.5222510285018214,0.5222510285018214,0.5222510285018214,0.5222510285018214,0.5222510285018214
betrayal_adaptation,global_beta,526,2228.0,9.283333333333333,0.06666666666666667,,,,0.45416666666666666,8.752888397222852,8.91467341290678,,1.340920236347595,,,,1.2591379159033458,1.6111228103451525,,1.7196368091745238,1.3958337667593144,1.7490751935445732,1.7490751935445732,1.7490751935445732,1.7490751935445732,1.7490751935445732
betrayal_adaptation,global_beta,527,2225.0,9.270833333333334,0.03333333333333333,,,,0.20416666666666666,8.85316316821207,8.937776137426944,,1.2680938329736116,,,,1.0905056435525493,1.207177395649904,,1.1135982975580379,1.2150816747910373,0.5510119393656261,0.5510119393656261,0.5510119393656261,0.5510119393656261,0.5510119393656261
betrayal_adaptation,global_beta,528,2321.0,9.670833333333333,0.0,37.0,,,0.42916666666666664,9.145694163876573,8.790590389003285,,1.2939831863684337,,,,1.2701161989572454,1.49125311611096,,0.6687236996513226,1.7835172571953455,1.614621713615276,1.614621713615276,1.614621713615276,1.614621713615276,1.614621713615276
betrayal_adaptation,global_beta,529,2245.0,9.354166666666666,0.03333333333333333,4.0,,,0.4375,9.026095595818445,9.015473480465982,,1.1447135611421513,,,,1.616766547369766,1.4533877421061996,,1.3908801122820922,1.6771568060992843,1.1795137975722216,1.1795137975722216,1.1795137975722216,1.1795137975722216,1.1795137975722216
betrayal_adaptation,global_beta,530,2201.0,9.170833333333333,0.16666666666666666,,,,0.4083333333333333,8.957832036652215,8.791350564737487,,1.2909355858178295,,,,1.2933767365682827,1.7009459829183333,,1.5508500601610011,1.6020474202477886,1.8113009182230968,1.8113009182230968,1.8113009182230968,1.8113009182230968,1.8113009182230968
betrayal_adaptation,global_beta,531,2298.0,9.575,0.1,,,,0.2833333333333333,9.159061470385947,9.037540060558868,,1.3970874072000776,,,,1.384650032860409,1.6188950248640102,,1.6114475114732696,1.5950842860980985,1.8273900627388147,1.8273900627388147,1.8273900627388147,1.8273900627388147,1.8273900627388147
betrayal_adaptation,global_beta,532,2668.0,11.116666666666667,0.03333333333333333,,,,0.6333333333333333,7.52680803470746,7.112463152158205,,1.1372236367908102,,,,0.6481469094225841,0.7293443834399768,,0.5217459946973114,0.5182112389867316,0.5205149725066259,0.5205149725066259,0.5205149725066259,0.5205149725066259,0.5205149725066259
betrayal_adaptation,global_beta,533,2389.0,9.954166666666667,0.0,,,,0.5291666666666667,9.04483497919313,8.837207556141742,,1.3979378096798567,,,,1.4476585597228038,1.6877575951771069,,0.5305272561709631,1.5588073834242975,1.6768516306578514,1.6768516306578514,1.6768516306578514,1.6768516306578514,1.6768516306578514
betrayal_adaptation,global_beta,534,2295.0,9.5625,0.13333333333333333,,,,0.3958333333333333,8.845466892103211,8.569437324441333,,1.3646614689884446,,,,1.1585810892725372,1.5624928860515255,,1.7258459534095547,1.8248088239161806,1.6882200156249323,1.6882200156249323,1.6882200156249323,1.6882200156249323,1.6882200156249323
betrayal_adaptation,global_beta,535,2289.0,9.5375,0.06666666666666667,4.0,,,0.3958333333333333,8.444909683604953,8.695135583042244,,1.3471618978982314,,,,1.1956929562769443,0.9370417347581042,,1.3789323491626697,0.9900114567610473,0.520318592356394,0.520318592356394,0.520318592356394,0.520318592356394,0.520318592356394
betrayal_adaptation,global_beta,536,2185.0,9.104166666666666,0.06666666666666667,4.0,,,0.4041666666666667,8.653057096842682,8.943734058763434,,1.3389813305732439,,,,1.250818324172233,1.6134674776066955,,1.6327230847150755,1.5879091885017123,0.6026724015674814,0.6026724015674814,0.6026724015674814,0.6026724015674814,0.6026724015674814
betrayal_adaptation,global_beta,537,2548.0,10.616666666666667,0.06666666666666667,31.0,,,0.5041666666666667,8.095341906452925,7.492178734947461,,1.0198083031117733,,,,0.7035975582318998,0.7444397357629249,,1.2746377856448847,0.8670938044006908,1.2198237827662464,1.2198237827662464,1.2198237827662464,1.2198237827662464,1.2198237827662464
betrayal_adaptation,global_beta,538,2285.0,9.520833333333334,0.06666666666666667,,,,0.4583333333333333,9.019872732170443,8.609630197246132,,1.3391264305031605,,,,1.344051800361689,1.4929425669189966,,0.7687299100109233,1.8243513904838666,1.668835475003224,1.668835475003224,1.668835475003224,1.668835475003224,1.668835475003224
betrayal_adaptation,global_beta,539,2693.0,11.220833333333333,0.03333333333333333,34.0,,,0.675,7.514369282892614,7.115290263115234,,0.8345672351668644,,,,0.6810179879281777,0.6039649120797697,,0.5162602865324526,0.5163357484421075,0.6215941204515694,0.6215941204515694,0.6215941204515694,0.6215941204515694,0.6215941204515694
betrayal_adaptation,global_beta,540,2635.0,10.979166666666666,0.1,5.0,,,0.6166666666666667,7.877527396441284,7.641851601621619,,1.344269983307205,,,,0.6890306328259049,0.8939698745395385,,0.516752674062929,0.6277025250309418,0.577525528155735,0.577525528155735,0.577525528155735,0.577525528155735,0.577525528155735
betrayal_adaptation,global_beta,541,2424.0,10.1,0.0,,,,0.6583333333333333,8.538361926949626,8.463860014861297,,1.396061369326626,,,,1.3671271879045857,1.6719576472636577,,1.4218522557709121,0.9737620188256046,1.8566081660611096,1.8566081660611096,1.8566081660611096,1.8566081660611096,1.8566081660611096
betrayal_adaptation,global_beta,542,2246.0,9.358333333333333,0.0,,,,0.38333333333333336,8.175604357470736,8.55024825341428,,1.3682184727223519,,,,1.1768688510202903,1.356339598604829,,1.4576381325780103,1.4711063017491113,1.7277854444025635,1.7277854444025635,1.7277854444025635,1.7277854444025635,1.7277854444025635
