variant_id,seed,selected_partner,selection_count,mean_payoff,mean_q_pi_entropy,mean_selected_partner_beta,total_choices,selection_rate
global_beta,47,2,39,9.307692307692308,8.58986498857177,1.0799157628762333,200,0.195
global_beta,47,3,47,8.98936170212766,8.759679828494193,1.2687675884845986,200,0.235
global_beta,48,0,29,9.39655172413793,8.904333538470608,1.1727570297319705,200,0.145
global_beta,48,1,73,9.506849315068493,8.801282231019956,1.4529191503946004,200,0.365
global_beta,48,2,21,8.595238095238095,8.771494675335836,1.2097394404368993,200,0.105
global_beta,48,3,77,9.279220779220779,8.870469851527503,1.3764485113420064,200,0.385
global_beta,49,0,40,9.25,8.33229312976205,0.9572177685231115,200,0.2
global_beta,49,1,58,9.206896551724139,8.431664595995098,1.0570119576036365,200,0.29
global_beta,49,2,59,9.313559322033898,8.563719315847136,1.2067071989410243,200,0.295
global_beta,49,3,43,9.011627906976743,8.117121420208811,0.9391226020431023,200,0.215
global_beta,50,0,39,9.14102564102564,8.952876117017668,1.317201157336916,200,0.195
global_beta,50,1,79,9.240506329113924,8.849229689746055,1.3991353278807295,200,0.395
global_beta,50,2,27,8.925925925925926,8.403661385714189,0.9642561381112161,200,0.135
global_beta,50,3,55,9.39090909090909,8.85614220698123,1.3804300635024043,200,0.275
global_beta,51,0,55,9.045454545454545,8.693981023969751,1.249476528986384,200,0.275
global_beta,51,1,45,9.044444444444444,8.686242121240817,1.2537977342778717,200,0.225
global_beta,51,2,33,9.303030303030303,8.468682712837841,1.126329261793951,200,0.165
global_beta,51,3,67,9.246268656716419,8.593917601011421,1.1496757140113685,200,0.335
global_beta,52,0,77,9.532467532467532,9.037855088180445,1.5008860696550423,200,0.385
global_beta,52,1,90,9.577777777777778,9.036858923636652,1.5416116435498768,200,0.45
global_beta,52,2,11,8.181818181818182,9.134483919192174,1.3316534449338384,200,0.055
global_beta,52,3,22,8.363636363636363,9.136663183162247,1.3653483191711506,200,0.11
global_beta,53,0,72,9.32638888888889,8.74666306645779,1.2313519343436679,200,0.36
global_beta,53,1,37,8.932432432432432,8.642795926148803,1.090623176072237,200,0.185
global_beta,53,2,65,9.061538461538461,8.59132733675334,1.0952529983877537,200,0.325
global_beta,53,3,26,8.788461538461538,8.400901685372913,0.9848022301374441,200,0.13
global_beta,54,0,68,9.617647058823529,8.968366058666506,1.3998902457611837,200,0.34
global_beta,54,1,29,9.758620689655173,8.63282991651756,1.0442380196158125,200,0.145
global_beta,54,2,39,9.282051282051283,8.89823261064952,1.3539100398947805,200,0.195
global_beta,54,3,64,9.4375,8.908040485461818,1.3475286947137923,200,0.32
global_beta,55,0,66,9.007575757575758,8.984472536047454,1.3746577536067293,200,0.33
global_beta,55,1,38,9.328947368421053,8.727361902773756,1.2049781745135437,200,0.19
global_beta,55,2,46,9.097826086956522,8.84539335865764,1.25795806345212,200,0.23
global_beta,55,3,50,9.34,8.70144196696362,1.3471852125725832,200,0.25
global_beta,56,0,46,9.173913043478262,8.55363339427455,1.1731610823474863,200,0.23
global_beta,56,1,61,9.21311475409836,8.521585034780212,1.210681131368763,200,0.305
global_beta,56,2,32,8.65625,8.306202317975467,0.8754375741969419,200,0.16
global_beta,56,3,61,9.188524590163935,8.48098738582682,1.189083609852655,200,0.305
global_beta,57,0,87,9.471264367816092,8.876322643962682,1.4101396881251167,200,0.435
global_beta,57,1,22,8.704545454545455,8.842793255445123,1.2093223959126809,200,0.11
global_beta,57,2,58,9.379310344827585,8.88217039210466,1.2886607304718538,200,0.29
global_beta,57,3,33,9.545454545454545,8.90406172514711,1.4248773072033243,200,0.165
global_beta,58,0,75,9.32,8.78250724707711,1.4500245665405391,200,0.375
global_beta,58,1,57,9.403508771929825,8.728874028764011,1.2853785539265115,200,0.285
global_beta,58,2,25,9.16,8.028020644538369,0.9149519880474776,200,0.125
global_beta,58,3,43,9.174418604651162,8.583355034337172,1.2486318311608386,200,0.215
global_beta,59,0,89,9.713483146067416,8.830406167891844,1.3849407161801783,200,0.445
global_beta,59,1,45,9.2,8.731769463442891,1.244041226394415,200,0.225
global_beta,59,2,30,9.3,8.346602113229569,0.8720489604143151,200,0.15
global_beta,59,3,36,9.0,8.528768891265917,1.1845872441790002,200,0.18
global_beta,60,0,123,10.308943089430894,8.526844458074816,1.0327803952967645,200,0.615
global_beta,60,1,14,9.75,8.439178886538503,0.9158422978078884,200,0.07
global_beta,60,2,10,9.2,8.354737101905549,0.6647438655072967,200,0.05
global_beta,60,3,53,9.59433962264151,8.78044842702537,1.2648181098854852,200,0.265
global_beta,61,0,40,9.4375,9.092642812182957,1.40550969385993,200,0.2
global_beta,61,1,41,9.560975609756097,8.760155231308994,0.9860178516071141,200,0.205
global_beta,61,2,75,9.86,8.859239232854486,1.223984898768308,200,0.375
global_beta,61,3,44,9.579545454545455,8.959851728135437,1.2727888502856692,200,0.22
global_beta,62,0,51,9.519607843137255,8.551621851605335,1.1472344409837478,200,0.255
global_beta,62,1,80,9.4,8.774199305102934,1.3614563716849628,200,0.4
global_beta,62,2,32,9.21875,8.480431611553023,0.9491367421707643,200,0.16
global_beta,62,3,37,8.95945945945946,8.951418881227722,1.4355296278698453,200,0.185
global_beta,63,0,81,9.580246913580247,8.898794133480038,1.454143001864552,200,0.405
global_beta,63,1,54,9.546296296296296,8.902991606150508,1.3670057967240807,200,0.27
global_beta,63,2,37,9.472972972972974,8.513233504220166,1.1847267386137739,200,0.185
global_beta,63,3,28,8.839285714285714,8.797732861473055,1.1885733209385652,200,0.14
global_beta,64,0,63,9.26984126984127,8.705462453953666,1.2562845553089386,200,0.315
global_beta,64,1,42,9.035714285714286,8.537670436029128,1.025688781691405,200,0.21
global_beta,64,2,25,9.08,8.398844184751903,1.000434162954442,200,0.125
global_beta,64,3,70,9.392857142857142,8.608110181245513,1.1654813310412702,200,0.35
