variant_id,seed,selected_partner,selection_count,mean_payoff,mean_q_pi_entropy,mean_selected_partner_beta,total_choices,selection_rate
no_affect,622,1,71,1.8450704225352113,4.811115920615294,,200,0.355
no_affect,622,2,33,1.0,4.9820559843717716,,200,0.165
no_affect,622,3,42,1.5714285714285714,5.0319826624263175,,200,0.21
no_affect,623,0,19,1.631578947368421,4.828325510209028,,200,0.095
no_affect,623,1,42,2.3333333333333335,4.755128992018189,,200,0.21
no_affect,623,2,49,2.142857142857143,4.810397585708198,,200,0.245
no_affect,623,3,90,2.488888888888889,4.658288371312924,,200,0.45
no_affect,624,0,47,1.9361702127659575,4.844626666754417,,200,0.235
no_affect,624,1,32,1.625,4.912388813062707,,200,0.16
no_affect,624,2,19,1.8421052631578947,4.8834054603605805,,200,0.095
no_affect,624,3,102,2.7254901960784315,4.633461728148668,,200,0.51
no_affect,625,0,37,1.9189189189189189,4.67889325100595,,200,0.185
no_affect,625,1,44,2.272727272727273,4.680969543906326,,200,0.22
no_affect,625,2,19,0.8947368421052632,4.8582303005932275,,200,0.095
no_affect,625,3,100,2.02,4.657045409709766,,200,0.5
no_affect,626,0,69,2.0144927536231885,4.805731732052489,,200,0.345
no_affect,626,1,73,2.1232876712328768,4.7611317405635765,,200,0.365
no_affect,626,2,23,0.8260869565217391,4.946696483365332,,200,0.115
no_affect,626,3,35,1.2285714285714286,4.940153670385415,,200,0.175
no_affect,627,0,79,2.367088607594937,4.751635889276243,,200,0.395
no_affect,627,1,35,1.5142857142857142,4.88234445936789,,200,0.175
no_affect,627,2,29,1.6896551724137931,4.985221396518321,,200,0.145
no_affect,627,3,57,2.2280701754385963,4.7603665305120755,,200,0.285
no_affect,628,0,30,1.3333333333333333,5.04884799706406,,200,0.15
no_affect,628,1,94,2.425531914893617,4.594982560867338,,200,0.47
no_affect,628,2,45,1.3111111111111111,4.960472628165096,,200,0.225
no_affect,628,3,31,1.4516129032258065,4.995446007354927,,200,0.155
no_affect,629,0,89,2.6853932584269664,4.5281147961918355,,200,0.445
no_affect,629,1,85,2.458823529411765,4.634471026318014,,200,0.425
no_affect,629,2,11,1.3636363636363635,4.787453109261771,,200,0.055
no_affect,629,3,15,1.8,4.701704970178898,,200,0.075
no_affect,630,0,58,2.1379310344827585,4.648258769875184,,200,0.29
