experiment_id,variant_id,seed,cumulative_payoff,mean_payoff,early_exploitation_rate,betrayal_recovery_time,post_betrayal_p0_selection_rate,post_betrayal_p0_high_investment_rate,selection_gini,entropy_early,entropy_mid,entropy_late,beta_range,reengagement_rate,payoff_recovery,reengagement_latency,beta_pre,beta_betrayal,beta_repair,beta_recovery_r080,beta_recovery_r100,beta_recovery_r120,beta_recovery_r140,beta_recovery_r160,beta_recovery_r180,beta_recovery_r200
forgiveness,default_reference,4216,1863.5,9.3175,0.03333333333333333,4.0,0.475,0.075,0.3825,8.77993599518918,8.381523276461074,8.691511831227523,1.034388263091727,0.46835443037974683,1.0559471528213455,0.0,1.294561594145895,1.013523744760949,1.093741803205753,1.4264557744433979,0.7862853806239669,0.6847095327826542,0.997406865295702,0.7642988860971982,1.4885560403225007,1.1075036585828233
forgiveness,default_reference,4217,1855.0,9.275,0.0,4.0,0.625,0.2,0.3925,9.041422065165271,8.879937384728015,8.882933668180645,0.9985438838241476,0.46835443037974683,1.0199684900890338,0.0,1.5137381565507613,1.376841431628686,1.5371070466847585,1.6585284013907051,1.2585911354056698,1.4399631664466432,1.699628827640701,1.3552472844573367,1.6538623418706633,1.6883552959564008
forgiveness,default_reference,4218,1918.5,9.5925,0.03333333333333333,46.0,0.375,0.15,0.4375,8.571344092847324,8.514492178059887,7.3845181973204115,0.9380333684894888,0.5822784810126582,0.9952450367902262,0.0,1.4082846744696689,1.6185905011916197,0.9647876832116604,1.8321219012328238,1.719624505625491,0.8763218009581539,1.363464327169565,0.918610251033722,0.7858948951786364,1.6778243619624593
forgiveness,default_reference,4219,2019.5,10.0975,0.0,30.0,0.775,0.4,0.5775,6.871936119658289,7.936966452047499,8.926684406273239,1.0249092489851073,0.6582278481012658,0.824366110080396,0.0,0.6175238135935643,1.8472175039772722,1.3749978576496562,1.7457782699831885,1.887029323362966,1.7930975928900024,1.3868859160481064,1.7034549532904637,1.3005645788152334,1.02432041454625
forgiveness,naive_high_alpha,4200,1859.0,9.295,0.03333333333333333,49.0,0.125,0.025,0.1675,8.616441987530527,7.800623304573505,8.941966871604118,1.1562711339052971,0.4177215189873418,0.9666145203726089,3.0,1.2776402063934733,1.4424241708949832,1.577865904879471,1.726700770906976,1.4484304178496967,1.18850906357458,1.7660855053528188,1.6717578505633415,1.4270426360139243,1.6620157380678595
forgiveness,naive_high_alpha,4201,1971.0,9.855,0.03333333333333333,6.0,0.65,0.35,0.52,7.958101434846769,8.090212721825123,8.992695213605959,1.0699464765148536,0.5949367088607594,0.8184672470386756,0.0,0.6616142020118929,1.7194591026438553,1.6106061455813332,1.5850511094883895,1.8306425042687726,1.8335862502552895,1.840473862962247,1.8069342678988367,1.2204164231182808,1.622165476866336
forgiveness,naive_high_alpha,4202,1862.5,9.3125,0.03333333333333333,39.0,0.375,0.2,0.4275,8.570917870909181,8.476990795560887,8.273212801506306,1.1903284067569178,0.7721518987341772,0.9602577873254565,0.0,1.3850127189315273,1.4151510856129241,1.1747683802262938,1.5892181813518964,1.516321123455489,0.863290330870518,0.5800553358005867,1.4031449678042358,1.804131645768399,1.3067094387286695
forgiveness,naive_high_alpha,4203,1846.5,9.2325,0.0,4.0,0.575,0.05,0.275,7.522796248728646,8.171844104552866,8.248874440782002,1.3058833610492886,0.05063291139240506,0.9506185894046738,1.0,1.377647270388786,0.7499808852969947,1.6712690547731734,1.4931210983968768,0.5201885308096105,1.1011156360510133,1.8038088545811106,1.8038088545811106,1.5984993095934927,1.5984993095934927
forgiveness,naive_high_alpha,4204,1906.0,9.53,0.0,4.0,0.175,0.125,0.25,8.83783416843635,8.430505733840596,8.710938091167828,1.114142380611002,0.5822784810126582,1.0047388446904186,3.0,1.0253673445473315,1.6405746871591327,1.1853016380313626,1.6098690283227848,1.5271902497208723,1.71636270499858,1.6964515527989323,0.6994518367510518,0.5499337582534055,1.724200148896808
forgiveness,naive_high_alpha,4205,1876.0,9.38,0.03333333333333333,4.0,0.375,0.075,0.225,8.299556443183315,8.379027229082128,8.97435782879553,0.9965269552284447,0.4810126582278481,1.0124564876117672,0.0,1.0946785575449378,0.833550738962955,1.0803093733112799,1.4891000076578487,0.7345891168173104,0.7771018311046003,0.6905887160015405,1.4076347313149178,1.1807482730753613,1.445650380055768
